id,identifier,persistentUrl,protocol,authority,separator,publisher,publicationDate,storageIdentifier,datasetType,type
53552,DVN/NAG6L0,https://doi.org/10.7910/DVN/NAG6L0,doi,10.7910,/,Harvard Dataverse,2012-07-06,s3://1902.1/18501,dataset,dataset
53553,DVN/KHWHVT,https://doi.org/10.7910/DVN/KHWHVT,doi,10.7910,/,Harvard Dataverse,2013-01-31,s3://10.7910/DVN/KHWHVT,dataset,dataset
53554,DVN/J722WM,https://doi.org/10.7910/DVN/J722WM,doi,10.7910,/,Harvard Dataverse,2012-01-26,s3://10.7910/DVN/J722WM,dataset,dataset
53555,DVN/29239,https://doi.org/10.7910/DVN/29239,doi,10.7910,/,Harvard Dataverse,2015-02-25,s3://10.7910/DVN/29239,dataset,dataset
53556,DVN/23327,https://doi.org/10.7910/DVN/23327,doi,10.7910,/,Harvard Dataverse,2013-11-14,s3://10.7910/DVN/23327,dataset,dataset
53557,DVN/RXR51M,https://doi.org/10.7910/DVN/RXR51M,doi,10.7910,/,Harvard Dataverse,2012-07-10,s3://10.7910/DVN/RXR51M,dataset,dataset
53558,DVN/SGKJNL,https://doi.org/10.7910/DVN/SGKJNL,doi,10.7910,/,Harvard Dataverse,2012-12-19,s3://1902.1/19629,dataset,dataset
53559,DVN/RXG4WI,https://doi.org/10.7910/DVN/RXG4WI,doi,10.7910,/,Harvard Dataverse,2012-05-22,s3://10.7910/DVN/RXG4WI,dataset,dataset
53560,DVN/W4S6SK,https://doi.org/10.7910/DVN/W4S6SK,doi,10.7910,/,Harvard Dataverse,2009-11-25,s3://1902.1/13764,dataset,dataset
53561,DVN/X6PMKK,https://doi.org/10.7910/DVN/X6PMKK,doi,10.7910,/,Harvard Dataverse,2010-05-04,s3://1902.1/14248,dataset,dataset
53562,DVN/R0WFXC,https://doi.org/10.7910/DVN/R0WFXC,doi,10.7910,/,Harvard Dataverse,2013-08-06,s3://1902.1/22044,dataset,dataset
53563,DVN/EV6PDL,https://doi.org/10.7910/DVN/EV6PDL,doi,10.7910,/,Harvard Dataverse,2012-03-28,s3://10.7910/DVN/EV6PDL,dataset,dataset
53564,DVN/PIGIJ8,https://doi.org/10.7910/DVN/PIGIJ8,doi,10.7910,/,Harvard Dataverse,2009-11-26,s3://1902.1/13849,dataset,dataset
53565,DVN/29139,https://doi.org/10.7910/DVN/29139,doi,10.7910,/,Harvard Dataverse,2015-02-16,s3://10.7910/DVN/29139,dataset,dataset
53566,DVN/26032,https://doi.org/10.7910/DVN/26032,doi,10.7910,/,Harvard Dataverse,2014-05-22,s3://10.7910/DVN/26032,dataset,dataset
53567,DVN/ABJB7H,https://doi.org/10.7910/DVN/ABJB7H,doi,10.7910,/,Harvard Dataverse,2009-11-26,s3://10.7910/DVN/ABJB7H,dataset,dataset
53568,DVN/24788,https://doi.org/10.7910/DVN/24788,doi,10.7910,/,Harvard Dataverse,2014-02-25,s3://10.7910/DVN/24788,dataset,dataset
53569,DVN/25136,https://doi.org/10.7910/DVN/25136,doi,10.7910,/,Harvard Dataverse,2014-03-24,s3://10.7910/DVN/25136,dataset,dataset
53570,DVN/TZWQTZ,https://doi.org/10.7910/DVN/TZWQTZ,doi,10.7910,/,Harvard Dataverse,2013-05-08,s3://10.7910/DVN/TZWQTZ,dataset,dataset
53571,DVN/ZRTVYE,https://doi.org/10.7910/DVN/ZRTVYE,doi,10.7910,/,Harvard Dataverse,2012-02-14,s3://10.7910/DVN/ZRTVYE,dataset,dataset
53572,DVN/2SNWBN,https://doi.org/10.7910/DVN/2SNWBN,doi,10.7910,/,Harvard Dataverse,2011-05-03,s3://10.7910/DVN/2SNWBN,dataset,dataset
53573,DVN/22990,https://doi.org/10.7910/DVN/22990,doi,10.7910,/,Harvard Dataverse,2013-10-24,s3://10.7910/DVN/22990,dataset,dataset
53574,DVN/JP6YQZ,https://doi.org/10.7910/DVN/JP6YQZ,doi,10.7910,/,Harvard Dataverse,2011-03-29,s3://10.7910/DVN/JP6YQZ,dataset,dataset
53575,DVN/M6WUGI,https://doi.org/10.7910/DVN/M6WUGI,doi,10.7910,/,Harvard Dataverse,2013-06-25,s3://10.7910/DVN/M6WUGI,dataset,dataset
53576,DVN/E9QQVN,https://doi.org/10.7910/DVN/E9QQVN,doi,10.7910,/,Harvard Dataverse,2011-05-26,s3://10.7910/DVN/E9QQVN,dataset,dataset
53577,DVN/VQTJV3,https://doi.org/10.7910/DVN/VQTJV3,doi,10.7910,/,Harvard Dataverse,2012-08-01,s3://10.7910/DVN/VQTJV3,dataset,dataset
53578,DVN/23127,https://doi.org/10.7910/DVN/23127,doi,10.7910,/,Harvard Dataverse,2013-10-30,s3://10.7910/DVN/23127,dataset,dataset
53579,DVN/ZFO0SH,https://doi.org/10.7910/DVN/ZFO0SH,doi,10.7910,/,Harvard Dataverse,2013-02-26,s3://10.7910/DVN/ZFO0SH,dataset,dataset
53580,DVN/NG0PN5,https://doi.org/10.7910/DVN/NG0PN5,doi,10.7910,/,Harvard Dataverse,2013-07-15,s3://10.7910/DVN/NG0PN5,dataset,dataset
53581,DVN/HDWCHN,https://doi.org/10.7910/DVN/HDWCHN,doi,10.7910,/,Harvard Dataverse,2011-08-30,s3://10.7910/DVN/HDWCHN,dataset,dataset
53582,DVN/29703,https://doi.org/10.7910/DVN/29703,doi,10.7910,/,Harvard Dataverse,2015-03-30,s3://10.7910/DVN/29703,dataset,dataset
53583,DVN/29967,https://doi.org/10.7910/DVN/29967,doi,10.7910,/,Harvard Dataverse,2015-04-09,s3://10.7910/DVN/29967,dataset,dataset
53584,DVN/IHJNNL,https://doi.org/10.7910/DVN/IHJNNL,doi,10.7910,/,Harvard Dataverse,2009-11-26,s3://10.7910/DVN/IHJNNL,dataset,dataset
