id,identifier,persistentUrl,protocol,authority,separator,publisher,publicationDate,storageIdentifier,datasetType,type
3046809,DVN/3AAU1Y,https://doi.org/10.7910/DVN/3AAU1Y,doi,10.7910,/,Harvard Dataverse,2017-08-24,s3://10.7910/DVN/3AAU1Y,dataset,dataset
3046813,DVN/VAMRSP,https://doi.org/10.7910/DVN/VAMRSP,doi,10.7910,/,Harvard Dataverse,2017-08-24,s3://10.7910/DVN/VAMRSP,dataset,dataset
3046817,DVN/VDSNFL,https://doi.org/10.7910/DVN/VDSNFL,doi,10.7910,/,Harvard Dataverse,2017-08-24,s3://10.7910/DVN/VDSNFL,dataset,dataset
3046820,DVN/QTPPPQ,https://doi.org/10.7910/DVN/QTPPPQ,doi,10.7910,/,Harvard Dataverse,2017-08-24,s3://10.7910/DVN/QTPPPQ,dataset,dataset
3049050,DVN/NE6BHP,https://doi.org/10.7910/DVN/NE6BHP,doi,10.7910,/,Harvard Dataverse,2017-08-27,s3://10.7910/DVN/NE6BHP,dataset,dataset
3049142,DVN/OOBN39,https://doi.org/10.7910/DVN/OOBN39,doi,10.7910,/,Harvard Dataverse,2017-09-13,s3://10.7910/DVN/OOBN39,dataset,dataset
3049145,DVN/X6U5FC,https://doi.org/10.7910/DVN/X6U5FC,doi,10.7910,/,Harvard Dataverse,2017-09-13,s3://10.7910/DVN/X6U5FC,dataset,dataset
3049148,DVN/NYBSMR,https://doi.org/10.7910/DVN/NYBSMR,doi,10.7910,/,Harvard Dataverse,2017-09-13,s3://dvn-cloud:10.7910/DVN/NYBSMR,dataset,dataset
3049156,DVN/9SNERN,https://doi.org/10.7910/DVN/9SNERN,doi,10.7910,/,Harvard Dataverse,2017-09-13,s3://10.7910/DVN/9SNERN,dataset,dataset
3049159,DVN/ERNLHS,https://doi.org/10.7910/DVN/ERNLHS,doi,10.7910,/,Harvard Dataverse,2017-09-13,s3://dvn-cloud:10.7910/DVN/ERNLHS,dataset,dataset
3049169,DVN/SOQAME,https://doi.org/10.7910/DVN/SOQAME,doi,10.7910,/,Harvard Dataverse,2017-09-13,s3://10.7910/DVN/SOQAME,dataset,dataset
3049175,DVN/IHIDVP,https://doi.org/10.7910/DVN/IHIDVP,doi,10.7910,/,Harvard Dataverse,2017-09-13,s3://10.7910/DVN/IHIDVP,dataset,dataset
3049179,DVN/EPHIYQ,https://doi.org/10.7910/DVN/EPHIYQ,doi,10.7910,/,Harvard Dataverse,2017-09-13,s3://10.7910/DVN/EPHIYQ,dataset,dataset
3049519,DVN/SJMRIY,https://doi.org/10.7910/DVN/SJMRIY,doi,10.7910,/,Harvard Dataverse,2017-09-13,s3://10.7910/DVN/SJMRIY,dataset,dataset
3049827,DVN/EMLHCT,https://doi.org/10.7910/DVN/EMLHCT,doi,10.7910,/,Harvard Dataverse,2017-08-25,s3://10.7910/DVN/EMLHCT,dataset,dataset
3049895,DVN/JXTORX,https://doi.org/10.7910/DVN/JXTORX,doi,10.7910,/,Harvard Dataverse,2017-12-08,s3://10.7910/DVN/JXTORX,dataset,dataset
3049897,DVN/YHDZIP,https://doi.org/10.7910/DVN/YHDZIP,doi,10.7910,/,Harvard Dataverse,2017-12-08,s3://10.7910/DVN/YHDZIP,dataset,dataset
3049902,DVN/O0WT36,https://doi.org/10.7910/DVN/O0WT36,doi,10.7910,/,Harvard Dataverse,2017-12-08,s3://10.7910/DVN/O0WT36,dataset,dataset
3051237,DVN/OSXNZS,https://doi.org/10.7910/DVN/OSXNZS,doi,10.7910,/,Harvard Dataverse,2017-09-09,s3://10.7910/DVN/OSXNZS,dataset,dataset
3051847,DVN/W6R32B,https://doi.org/10.7910/DVN/W6R32B,doi,10.7910,/,Harvard Dataverse,2017-09-18,s3://10.7910/DVN/W6R32B,dataset,dataset
3051899,DVN/QXLWIF,https://doi.org/10.7910/DVN/QXLWIF,doi,10.7910,/,Harvard Dataverse,2017-09-13,s3://10.7910/DVN/QXLWIF,dataset,dataset
3052268,DVN/IQFAH7,https://doi.org/10.7910/DVN/IQFAH7,doi,10.7910,/,Harvard Dataverse,2017-09-16,s3://10.7910/DVN/IQFAH7,dataset,dataset
3052372,DVN/D409HA,https://doi.org/10.7910/DVN/D409HA,doi,10.7910,/,Harvard Dataverse,2017-12-07,file,dataset,dataset
3052376,DVN/MXW3BS,https://doi.org/10.7910/DVN/MXW3BS,doi,10.7910,/,Harvard Dataverse,2017-12-07,s3://10.7910/DVN/MXW3BS,dataset,dataset
3052378,DVN/1P0IL3,https://doi.org/10.7910/DVN/1P0IL3,doi,10.7910,/,Harvard Dataverse,2017-12-07,s3://10.7910/DVN/1P0IL3,dataset,dataset
3052382,DVN/27KBWG,https://doi.org/10.7910/DVN/27KBWG,doi,10.7910,/,Harvard Dataverse,2017-12-07,s3://10.7910/DVN/27KBWG,dataset,dataset
3052387,DVN/RXDTTS,https://doi.org/10.7910/DVN/RXDTTS,doi,10.7910,/,Harvard Dataverse,2017-12-07,file,dataset,dataset
3052391,DVN/2QG92Y,https://doi.org/10.7910/DVN/2QG92Y,doi,10.7910,/,Harvard Dataverse,2017-12-07,s3://10.7910/DVN/2QG92Y,dataset,dataset
3052396,DVN/YEVX5E,https://doi.org/10.7910/DVN/YEVX5E,doi,10.7910,/,Harvard Dataverse,2017-12-07,s3://10.7910/DVN/YEVX5E,dataset,dataset
3052401,DVN/QHZHJH,https://doi.org/10.7910/DVN/QHZHJH,doi,10.7910,/,Harvard Dataverse,2017-12-07,s3://10.7910/DVN/QHZHJH,dataset,dataset
3055650,DVN/8XBSTH,https://doi.org/10.7910/DVN/8XBSTH,doi,10.7910,/,Harvard Dataverse,2017-10-03,s3://10.7910/DVN/8XBSTH,dataset,dataset
3056369,DVN/3LOZPA,https://doi.org/10.7910/DVN/3LOZPA,doi,10.7910,/,Harvard Dataverse,2017-10-06,s3://10.7910/DVN/3LOZPA,dataset,dataset
3056490,DVN/TSJRMB,https://doi.org/10.7910/DVN/TSJRMB,doi,10.7910,/,Harvard Dataverse,2017-10-08,s3://10.7910/DVN/TSJRMB,dataset,dataset
3082656,DVN/VDZG7L,https://doi.org/10.7910/DVN/VDZG7L,doi,10.7910,/,Harvard Dataverse,2017-11-27,s3://10.7910/DVN/VDZG7L,dataset,dataset
3087803,DVN/QVLIL9,https://doi.org/10.7910/DVN/QVLIL9,doi,10.7910,/,Harvard Dataverse,2017-12-07,file,dataset,dataset
3087807,DVN/W0X5WA,https://doi.org/10.7910/DVN/W0X5WA,doi,10.7910,/,Harvard Dataverse,2017-12-07,s3://10.7910/DVN/W0X5WA,dataset,dataset
