id,identifier,persistentUrl,protocol,authority,separator,publisher,publicationDate,storageIdentifier,datasetType,type
6906322,DVN/4RLU0V,https://doi.org/10.7910/DVN/4RLU0V,doi,10.7910,/,Harvard Dataverse,2023-10-03,s3://10.7910/DVN/4RLU0V,dataset,dataset
6909468,DVN/LXP6YG,https://doi.org/10.7910/DVN/LXP6YG,doi,10.7910,/,Harvard Dataverse,2023-10-03,s3://10.7910/DVN/LXP6YG,dataset,dataset
