id,identifier,persistentUrl,protocol,authority,separator,publisher,publicationDate,storageIdentifier,datasetType,type
4579146,DVN/QYA9J5,https://doi.org/10.7910/DVN/QYA9J5,doi,10.7910,/,Harvard Dataverse,2021-05-17,s3://10.7910/DVN/QYA9J5,dataset,dataset
4601301,DVN/TCSWVV,https://doi.org/10.7910/DVN/TCSWVV,doi,10.7910,/,Harvard Dataverse,2021-05-17,s3://10.7910/DVN/TCSWVV,dataset,dataset
10119403,DVN/YV8CMR,https://doi.org/10.7910/DVN/YV8CMR,doi,10.7910,/,Harvard Dataverse,2024-11-14,s3://10.7910/DVN/YV8CMR,dataset,dataset
10770481,DVN/XNAIUM,https://doi.org/10.7910/DVN/XNAIUM,doi,10.7910,/,Harvard Dataverse,2025-12-03,s3://10.7910/DVN/XNAIUM,dataset,dataset
