id,identifier,persistentUrl,protocol,authority,separator,publisher,publicationDate,storageIdentifier,datasetType,type
2775241,DVN/IEOZOA,https://doi.org/10.7910/DVN/IEOZOA,doi,10.7910,/,Harvard Dataverse,2016-01-11,s3://10.7910/DVN/IEOZOA,dataset,dataset
2775398,DVN/QRC2JN,https://doi.org/10.7910/DVN/QRC2JN,doi,10.7910,/,Harvard Dataverse,2016-01-13,s3://10.7910/DVN/QRC2JN,dataset,dataset
2782839,DVN/VKLZ2V,https://doi.org/10.7910/DVN/VKLZ2V,doi,10.7910,/,Harvard Dataverse,2016-02-09,s3://10.7910/DVN/VKLZ2V,dataset,dataset
2785600,DVN/DWJZIW,https://doi.org/10.7910/DVN/DWJZIW,doi,10.7910,/,Harvard Dataverse,2016-02-23,s3://10.7910/DVN/DWJZIW,dataset,dataset
2790404,DVN/GJIBCB,https://doi.org/10.7910/DVN/GJIBCB,doi,10.7910,/,Harvard Dataverse,2016-03-04,s3://10.7910/DVN/GJIBCB,dataset,dataset
2790518,DVN/SIPXCZ,https://doi.org/10.7910/DVN/SIPXCZ,doi,10.7910,/,Harvard Dataverse,2016-03-04,s3://10.7910/DVN/SIPXCZ,dataset,dataset
2792564,DVN/KY3WAE,https://doi.org/10.7910/DVN/KY3WAE,doi,10.7910,/,Harvard Dataverse,2016-03-11,s3://10.7910/DVN/KY3WAE,dataset,dataset
2793098,DVN/BSSEDQ,https://doi.org/10.7910/DVN/BSSEDQ,doi,10.7910,/,Harvard Dataverse,2016-03-18,s3://10.7910/DVN/BSSEDQ,dataset,dataset
2799114,DVN/YGOOUR,https://doi.org/10.7910/DVN/YGOOUR,doi,10.7910,/,Harvard Dataverse,2016-03-31,s3://10.7910/DVN/YGOOUR,dataset,dataset
2799594,DVN/YEXMER,https://doi.org/10.7910/DVN/YEXMER,doi,10.7910,/,Harvard Dataverse,2016-04-05,s3://10.7910/DVN/YEXMER,dataset,dataset
2804475,DVN/87AUMD,https://doi.org/10.7910/DVN/87AUMD,doi,10.7910,/,Harvard Dataverse,2016-05-03,s3://10.7910/DVN/87AUMD,dataset,dataset
2828772,DVN/ZCBT2N,https://doi.org/10.7910/DVN/ZCBT2N,doi,10.7910,/,Harvard Dataverse,2016-05-15,s3://10.7910/DVN/ZCBT2N,dataset,dataset
