id,identifier,persistentUrl,protocol,authority,separator,publisher,publicationDate,storageIdentifier,datasetType,type
3842505,DVN/CMC00M,https://doi.org/10.7910/DVN/CMC00M,doi,10.7910,/,Harvard Dataverse,2020-05-20,s3://10.7910/DVN/CMC00M,dataset,dataset
5004412,DVN/AMYOU7,https://doi.org/10.7910/DVN/AMYOU7,doi,10.7910,/,Harvard Dataverse,2021-08-24,s3://10.7910/DVN/AMYOU7,dataset,dataset
11691899,DVN/06OWUI,https://doi.org/10.7910/DVN/06OWUI,doi,10.7910,/,Harvard Dataverse,2025-07-02,s3://10.7910/DVN/06OWUI,dataset,dataset
