id,identifier,persistentUrl,protocol,authority,separator,publisher,publicationDate,storageIdentifier,datasetType,type
4160936,DVN/0LRFKG,https://doi.org/10.7910/DVN/0LRFKG,doi,10.7910,/,Harvard Dataverse,2020-11-26,s3://10.7910/DVN/0LRFKG,dataset,dataset
4177353,DVN/T8YQH1,https://doi.org/10.7910/DVN/T8YQH1,doi,10.7910,/,Harvard Dataverse,2020-12-02,s3://10.7910/DVN/T8YQH1,dataset,dataset
4209549,DVN/JHD8CV,https://doi.org/10.7910/DVN/JHD8CV,doi,10.7910,/,Harvard Dataverse,2021-01-29,s3://10.7910/DVN/JHD8CV,dataset,dataset
4402669,DVN/A8LXTP,https://doi.org/10.7910/DVN/A8LXTP,doi,10.7910,/,Harvard Dataverse,2021-03-04,s3://10.7910/DVN/A8LXTP,dataset,dataset
4490090,DVN/X07ZKQ,https://doi.org/10.7910/DVN/X07ZKQ,doi,10.7910,/,Harvard Dataverse,2021-04-28,s3://10.7910/DVN/X07ZKQ,dataset,dataset
4745899,DVN/O1SJV5,https://doi.org/10.7910/DVN/O1SJV5,doi,10.7910,/,Harvard Dataverse,2021-06-16,s3://10.7910/DVN/O1SJV5,dataset,dataset
5028447,DVN/SH5Q6S,https://doi.org/10.7910/DVN/SH5Q6S,doi,10.7910,/,Harvard Dataverse,2021-09-18,s3://10.7910/DVN/SH5Q6S,dataset,dataset
5414441,DVN/5GVHTE,https://doi.org/10.7910/DVN/5GVHTE,doi,10.7910,/,Harvard Dataverse,2021-12-03,s3://10.7910/DVN/5GVHTE,dataset,dataset
6177004,DVN/W1PQHE,https://doi.org/10.7910/DVN/W1PQHE,doi,10.7910,/,Harvard Dataverse,2022-05-04,s3://10.7910/DVN/W1PQHE,dataset,dataset
6180276,DVN/D8FIPL,https://doi.org/10.7910/DVN/D8FIPL,doi,10.7910,/,Harvard Dataverse,2022-05-04,s3://10.7910/DVN/D8FIPL,dataset,dataset
6310228,DVN/2CDWA9,https://doi.org/10.7910/DVN/2CDWA9,doi,10.7910,/,Harvard Dataverse,2022-06-07,s3://10.7910/DVN/2CDWA9,dataset,dataset
6334381,DVN/KGMB8R,https://doi.org/10.7910/DVN/KGMB8R,doi,10.7910,/,Harvard Dataverse,2022-07-11,s3://10.7910/DVN/KGMB8R,dataset,dataset
6416149,DVN/A0YYKO,https://doi.org/10.7910/DVN/A0YYKO,doi,10.7910,/,Harvard Dataverse,2022-09-15,s3://10.7910/DVN/A0YYKO,dataset,dataset
6646038,DVN/SGH3Y4,https://doi.org/10.7910/DVN/SGH3Y4,doi,10.7910,/,Harvard Dataverse,2022-11-18,s3://10.7910/DVN/SGH3Y4,dataset,dataset
6696127,DVN/NNGG4C,https://doi.org/10.7910/DVN/NNGG4C,doi,10.7910,/,Harvard Dataverse,2022-11-28,s3://10.7910/DVN/NNGG4C,dataset,dataset
6909234,DVN/9FSI8S,https://doi.org/10.7910/DVN/9FSI8S,doi,10.7910,/,Harvard Dataverse,2023-02-09,s3://10.7910/DVN/9FSI8S,dataset,dataset
7105146,DVN/O08RNG,https://doi.org/10.7910/DVN/O08RNG,doi,10.7910,/,Harvard Dataverse,2023-05-26,s3://10.7910/DVN/O08RNG,dataset,dataset
7208608,DVN/38KQAJ,https://doi.org/10.7910/DVN/38KQAJ,doi,10.7910,/,Harvard Dataverse,2023-07-04,s3://10.7910/DVN/38KQAJ,dataset,dataset
7410252,DVN/3DN3KJ,https://doi.org/10.7910/DVN/3DN3KJ,doi,10.7910,/,Harvard Dataverse,2023-09-22,s3://10.7910/DVN/3DN3KJ,dataset,dataset
