id,identifier,persistentUrl,protocol,authority,separator,publisher,publicationDate,storageIdentifier,datasetType,type
52918,DVN/27466,https://doi.org/10.7910/DVN/27466,doi,10.7910,/,Harvard Dataverse,2015-01-27,s3://10.7910/DVN/27466,dataset,dataset
52919,DVN/27672,https://doi.org/10.7910/DVN/27672,doi,10.7910,/,Harvard Dataverse,2014-10-24,s3://10.7910/DVN/27672,dataset,dataset
52920,DVN/SQNMPH,https://doi.org/10.7910/DVN/SQNMPH,doi,10.7910,/,Harvard Dataverse,2012-10-29,s3://10.7910/DVN/SQNMPH,dataset,dataset
52921,DVN/27113,https://doi.org/10.7910/DVN/27113,doi,10.7910,/,Harvard Dataverse,2014-08-19,s3://10.7910/DVN/27113,dataset,dataset
52922,DVN/22892,https://doi.org/10.7910/DVN/22892,doi,10.7910,/,Harvard Dataverse,2013-11-11,s3://10.7910/DVN/22892,dataset,dataset
52923,DVN/27624,https://doi.org/10.7910/DVN/27624,doi,10.7910,/,Harvard Dataverse,2014-10-20,s3://10.7910/DVN/27624,dataset,dataset
52924,DVN/K9ARGB,https://doi.org/10.7910/DVN/K9ARGB,doi,10.7910,/,Harvard Dataverse,2013-05-06,s3://1902.1/21236,dataset,dataset
52925,DVN/PWRN9K,https://doi.org/10.7910/DVN/PWRN9K,doi,10.7910,/,Harvard Dataverse,2012-10-29,s3://1902.1/18432,dataset,dataset
52926,DVN/UQLKRY,https://doi.org/10.7910/DVN/UQLKRY,doi,10.7910,/,Harvard Dataverse,2013-07-29,s3://1902.1/21684,dataset,dataset
52927,DVN/29095,https://doi.org/10.7910/DVN/29095,doi,10.7910,/,Harvard Dataverse,2015-02-11,s3://10.7910/DVN/29095,dataset,dataset
52928,DVN/23063,https://doi.org/10.7910/DVN/23063,doi,10.7910,/,Harvard Dataverse,2013-12-31,s3://10.7910/DVN/23063,dataset,dataset
52929,DVN/23302,https://doi.org/10.7910/DVN/23302,doi,10.7910,/,Harvard Dataverse,2013-11-12,s3://10.7910/DVN/23302,dataset,dataset
52930,DVN/HUZNE2,https://doi.org/10.7910/DVN/HUZNE2,doi,10.7910,/,Harvard Dataverse,2012-07-27,s3://10.7910/DVN/HUZNE2,dataset,dataset
52931,DVN/CNNXPB,https://doi.org/10.7910/DVN/CNNXPB,doi,10.7910,/,Harvard Dataverse,2013-07-29,s3://1902.1/21768,dataset,dataset
52932,DVN/PYKLCA,https://doi.org/10.7910/DVN/PYKLCA,doi,10.7910,/,Harvard Dataverse,2012-10-29,s3://10.7910/DVN/PYKLCA,dataset,dataset
52933,DVN/HBPR8R,https://doi.org/10.7910/DVN/HBPR8R,doi,10.7910,/,Harvard Dataverse,2013-02-12,s3://10.7910/DVN/HBPR8R,dataset,dataset
52935,DVN/26490,https://doi.org/10.7910/DVN/26490,doi,10.7910,/,Harvard Dataverse,2014-06-11,s3://10.7910/DVN/26490,dataset,dataset
52936,DVN/26638,https://doi.org/10.7910/DVN/26638,doi,10.7910,/,Harvard Dataverse,2014-07-02,s3://10.7910/DVN/26638,dataset,dataset
52937,DVN/DMIDY8,https://doi.org/10.7910/DVN/DMIDY8,doi,10.7910,/,Harvard Dataverse,2013-06-11,s3://10.7910/DVN/DMIDY8,dataset,dataset
52938,DVN/VVCBHZ,https://doi.org/10.7910/DVN/VVCBHZ,doi,10.7910,/,Harvard Dataverse,2012-10-29,s3://10.7910/DVN/VVCBHZ,dataset,dataset
52939,DVN/Y43XZR,https://doi.org/10.7910/DVN/Y43XZR,doi,10.7910,/,Harvard Dataverse,2019-02-15,s3://10.7910/DVN/Y43XZR,dataset,dataset
52940,DVN/0HHML7,https://doi.org/10.7910/DVN/0HHML7,doi,10.7910,/,Harvard Dataverse,2013-12-31,s3://10.7910/DVN/0HHML7,dataset,dataset
52941,DVN/FREK34,https://doi.org/10.7910/DVN/FREK34,doi,10.7910,/,Harvard Dataverse,2013-04-15,s3://10.7910/DVN/FREK34,dataset,dataset
52942,DVN/UDUJEI,https://doi.org/10.7910/DVN/UDUJEI,doi,10.7910,/,Harvard Dataverse,2013-08-27,s3://10.7910/DVN/UDUJEI,dataset,dataset
52943,DVN/ASBWSA,https://doi.org/10.7910/DVN/ASBWSA,doi,10.7910,/,Harvard Dataverse,2013-04-15,s3://1902.1/20819,dataset,dataset
52944,DVN/27499,https://doi.org/10.7910/DVN/27499,doi,10.7910,/,Harvard Dataverse,2014-10-03,s3://10.7910/DVN/27499,dataset,dataset
52945,DVN/24937,https://doi.org/10.7910/DVN/24937,doi,10.7910,/,Harvard Dataverse,2014-03-18,s3://10.7910/DVN/24937,dataset,dataset
52946,DVN/27701,https://doi.org/10.7910/DVN/27701,doi,10.7910,/,Harvard Dataverse,2014-10-27,s3://10.7910/DVN/27701,dataset,dataset
52947,DVN/23454,https://doi.org/10.7910/DVN/23454,doi,10.7910,/,Harvard Dataverse,2013-12-06,s3://10.7910/DVN/23454,dataset,dataset
52948,DVN/NMA2WY,https://doi.org/10.7910/DVN/NMA2WY,doi,10.7910,/,Harvard Dataverse,2013-09-06,s3://10.7910/DVN/NMA2WY,dataset,dataset
52949,DVN/27191,https://doi.org/10.7910/DVN/27191,doi,10.7910,/,Harvard Dataverse,2014-08-26,s3://10.7910/DVN/27191,dataset,dataset
