collection_id,source,dataset_id,persistent_id,protocol,authority,identifier,publication_date
restat,dataverse,,https://doi.org/10.7910/DVN/0IIHRH,doi,10.7910,DVN/0IIHRH,2012-01-13
restat,dataverse,,https://doi.org/10.7910/DVN/YVDYXQ,doi,10.7910,DVN/YVDYXQ,2012-08-03
restat,dataverse,,https://doi.org/10.7910/DVN/26953,doi,10.7910,DVN/26953,2015-03-26
restat,dataverse,,https://doi.org/10.7910/DVN/REST_A_00267,doi,10.7910,DVN/REST_A_00267,2013-11-14
restat,dataverse,,https://doi.org/10.7910/DVN/27181,doi,10.7910,DVN/27181,2014-09-09
restat,dataverse,,https://doi.org/10.7910/DVN/T0Q9KP,doi,10.7910,DVN/T0Q9KP,2013-06-19
restat,dataverse,,https://doi.org/10.7910/DVN/FKW5PP,doi,10.7910,DVN/FKW5PP,2013-03-21
restat,dataverse,,https://doi.org/10.7910/DVN1/22633,doi,10.7910,DVN1/22633,2013-09-30
restat,dataverse,,https://doi.org/10.7910/DVN/SHRAOL,doi,10.7910,DVN/SHRAOL,2013-01-28
restat,dataverse,,https://doi.org/10.7910/DVN/27337,doi,10.7910,DVN/27337,2015-08-31
restat,dataverse,,https://doi.org/10.7910/DVN/HVX2YP,doi,10.7910,DVN/HVX2YP,2012-08-03
restat,dataverse,,https://doi.org/10.7910/DVN/QXMPBS,doi,10.7910,DVN/QXMPBS,2012-01-13
restat,dataverse,,https://doi.org/10.7910/DVN/FK9E3J,doi,10.7910,DVN/FK9E3J,2012-01-17
restat,dataverse,,https://doi.org/10.7910/DVN/X8C3CO,doi,10.7910,DVN/X8C3CO,2013-05-13
restat,dataverse,,https://doi.org/10.7910/DVN/26803,doi,10.7910,DVN/26803,2014-07-31
restat,dataverse,,https://doi.org/10.7910/DVN/22817,doi,10.7910,DVN/22817,2014-01-30
restat,dataverse,,https://doi.org/10.7910/DVN/27397,doi,10.7910,DVN/27397,2014-09-26
restat,dataverse,,https://doi.org/10.7910/DVN/RR4AYC,doi,10.7910,DVN/RR4AYC,2012-06-01
restat,dataverse,,https://doi.org/10.7910/DVN/7LBCWR,doi,10.7910,DVN/7LBCWR,2012-01-17
restat,dataverse,,https://doi.org/10.7910/DVN/FGLKNE,doi,10.7910,DVN/FGLKNE,2013-05-29
restat,dataverse,,https://doi.org/10.7910/DVN/ZIC6PW,doi,10.7910,DVN/ZIC6PW,2020-06-30
restat,dataverse,,https://doi.org/10.7910/DVN/TJMVBS,doi,10.7910,DVN/TJMVBS,2020-07-14
restat,dataverse,,https://doi.org/10.7910/DVN/MUREET,doi,10.7910,DVN/MUREET,2022-03-16
restat,dataverse,,https://doi.org/10.7910/DVN/YUDEVH,doi,10.7910,DVN/YUDEVH,2020-07-23
restat,dataverse,,https://doi.org/10.7910/DVN/MZUYN3,doi,10.7910,DVN/MZUYN3,2019-03-01
restat,dataverse,,https://doi.org/10.7910/DVN/DDNOOW,doi,10.7910,DVN/DDNOOW,2020-06-12
restat,dataverse,,https://doi.org/10.7910/DVN/FKDN0S,doi,10.7910,DVN/FKDN0S,2021-12-09
restat,dataverse,,https://doi.org/10.7910/DVN/CUJNMQ,doi,10.7910,DVN/CUJNMQ,2021-11-01
restat,dataverse,,https://doi.org/10.7910/DVN/YTKR6B,doi,10.7910,DVN/YTKR6B,2021-11-15
restat,dataverse,,https://doi.org/10.7910/DVN/GVZL5V,doi,10.7910,DVN/GVZL5V,2025-03-06
restat,dataverse,,https://doi.org/10.7910/DVN/9568AJ,doi,10.7910,DVN/9568AJ,2021-12-14
restat,dataverse,,https://doi.org/10.7910/DVN/9E0TS1,doi,10.7910,DVN/9E0TS1,2019-10-21
restat,dataverse,,https://doi.org/10.7910/DVN/BE2JAD,doi,10.7910,DVN/BE2JAD,2019-09-18
restat,dataverse,,https://doi.org/10.7910/DVN/C8JKBM,doi,10.7910,DVN/C8JKBM,2019-04-01
restat,dataverse,,https://doi.org/10.7910/DVN/SDUGGM,doi,10.7910,DVN/SDUGGM,2017-02-10
restat,dataverse,,https://doi.org/10.7910/DVN/S8KRRM,doi,10.7910,DVN/S8KRRM,2017-03-22
restat,dataverse,,https://doi.org/10.7910/DVN/AJY6QR,doi,10.7910,DVN/AJY6QR,2020-09-15
restat,dataverse,,https://doi.org/10.7910/DVN/MCGOCJ,doi,10.7910,DVN/MCGOCJ,2021-07-23
restat,dataverse,,https://doi.org/10.7910/DVN/4VR1EI,doi,10.7910,DVN/4VR1EI,2021-08-30
restat,dataverse,,https://doi.org/10.7910/DVN/9IHB5S,doi,10.7910,DVN/9IHB5S,2021-09-29
restat,dataverse,,https://doi.org/10.7910/DVN/66DM1I,doi,10.7910,DVN/66DM1I,2018-05-23
restat,dataverse,,https://doi.org/10.7910/DVN/DHZUOT,doi,10.7910,DVN/DHZUOT,2018-06-21
restat,dataverse,,https://doi.org/10.7910/DVN/A0ZC97,doi,10.7910,DVN/A0ZC97,2019-08-07
restat,dataverse,,https://doi.org/10.7910/DVN/SWRYPL,doi,10.7910,DVN/SWRYPL,2017-12-13
restat,dataverse,,https://doi.org/10.7910/DVN/OS7LCY,doi,10.7910,DVN/OS7LCY,2018-11-05
restat,dataverse,,https://doi.org/10.7910/DVN/RCLBOF,doi,10.7910,DVN/RCLBOF,2018-11-05
restat,dataverse,,https://doi.org/10.7910/DVN/6JSH69,doi,10.7910,DVN/6JSH69,2019-05-29
restat,dataverse,,https://doi.org/10.7910/DVN/DPI7GD,doi,10.7910,DVN/DPI7GD,2025-07-08
restat,dataverse,,https://doi.org/10.7910/DVN/LT4QSR,doi,10.7910,DVN/LT4QSR,2025-07-09
restat,dataverse,,https://doi.org/10.7910/DVN/1N8BDR,doi,10.7910,DVN/1N8BDR,2025-07-07
restat,dataverse,,https://doi.org/10.7910/DVN/MTUG2N,doi,10.7910,DVN/MTUG2N,2024-07-29
restat,dataverse,,https://doi.org/10.7910/DVN/NUEPZU,doi,10.7910,DVN/NUEPZU,2024-12-12
restat,dataverse,,https://doi.org/10.7910/DVN/27616,doi,10.7910,DVN/27616,2014-10-17
restat,dataverse,,https://doi.org/10.7910/DVN/24747,doi,10.7910,DVN/24747,2014-02-19
restat,dataverse,,https://doi.org/10.7910/DVN/G7AOIO,doi,10.7910,DVN/G7AOIO,2013-09-06
restat,dataverse,,https://doi.org/10.7910/DVN/28945,doi,10.7910,DVN/28945,2015-02-27
restat,dataverse,,https://doi.org/10.7910/DVN/MKRDC0,doi,10.7910,DVN/MKRDC0,2012-08-08
restat,dataverse,,https://doi.org/10.7910/DVN/27261,doi,10.7910,DVN/27261,2014-09-12
restat,dataverse,,https://doi.org/10.7910/DVN/27938,doi,10.7910,DVN/27938,2014-12-01
restat,dataverse,,https://doi.org/10.7910/DVN/28775,doi,10.7910,DVN/28775,2015-01-23
restat,dataverse,,https://doi.org/10.7910/DVN/24076,doi,10.7910,DVN/24076,2014-01-22
restat,dataverse,,https://doi.org/10.7910/DVN/SEPVIW,doi,10.7910,DVN/SEPVIW,2012-06-01
restat,dataverse,,https://doi.org/10.7910/DVN/CTUDHB,doi,10.7910,DVN/CTUDHB,2013-04-05
restat,dataverse,,https://doi.org/10.7910/DVN/IQQEDX,doi,10.7910,DVN/IQQEDX,2013-08-06
restat,dataverse,,https://doi.org/10.7910/DVN/27743,doi,10.7910,DVN/27743,2014-11-07
restat,dataverse,,https://doi.org/10.7910/DVN/00234,doi,10.7910,DVN/00234,2014-04-04
restat,dataverse,,https://doi.org/10.7910/DVN/26093,doi,10.7910,DVN/26093,2014-05-23
restat,dataverse,,https://doi.org/10.7910/DVN/27828,doi,10.7910,DVN/27828,2014-12-19
restat,dataverse,,https://doi.org/10.7910/DVN/26870,doi,10.7910,DVN/26870,2014-07-31
restat,dataverse,,https://doi.org/10.7910/DVN/UW4JV2,doi,10.7910,DVN/UW4JV2,2012-08-03
restat,dataverse,,https://doi.org/10.7910/DVN/24180,doi,10.7910,DVN/24180,2014-01-13
restat,dataverse,,https://doi.org/10.7910/DVN/27294,doi,10.7910,DVN/27294,2015-03-26
restat,dataverse,,https://doi.org/10.7910/DVN/BPUZG1,doi,10.7910,DVN/BPUZG1,2012-08-08
restat,dataverse,,https://doi.org/10.7910/DVN/26769,doi,10.7910,DVN/26769,2015-01-16
restat,dataverse,,https://doi.org/10.7910/DVN/5I6Z2C,doi,10.7910,DVN/5I6Z2C,2011-03-31
restat,dataverse,,https://doi.org/10.7910/DVN/AXVXMI,doi,10.7910,DVN/AXVXMI,2013-01-14
restat,dataverse,,https://doi.org/10.7910/DVN/GPZAMC,doi,10.7910,DVN/GPZAMC,2012-05-30
restat,dataverse,,https://doi.org/10.7910/DVN/26312,doi,10.7910,DVN/26312,2014-07-17
restat,dataverse,,https://doi.org/10.7910/DVN/24648,doi,10.7910,DVN/24648,2014-02-19
restat,dataverse,,https://doi.org/10.7910/DVN/4FGHHE,doi,10.7910,DVN/4FGHHE,2012-01-25
restat,dataverse,,https://doi.org/10.7910/DVN/ARFBBO,doi,10.7910,DVN/ARFBBO,2013-01-28
restat,dataverse,,https://doi.org/10.7910/DVN/NBEKXN,doi,10.7910,DVN/NBEKXN,2013-01-28
restat,dataverse,,https://doi.org/10.7910/DVN/VGZJEM,doi,10.7910,DVN/VGZJEM,2013-03-26
restat,dataverse,,https://doi.org/10.7910/DVN/KC2XE6,doi,10.7910,DVN/KC2XE6,2012-05-09
restat,dataverse,,https://doi.org/10.7910/DVN/EPCYUL,doi,10.7910,DVN/EPCYUL,2012-08-01
restat,dataverse,,https://doi.org/10.7910/DVN/MTQDUN,doi,10.7910,DVN/MTQDUN,2012-03-15
restat,dataverse,,https://doi.org/10.7910/DVN/CWFOFN,doi,10.7910,DVN/CWFOFN,2014-02-06
restat,dataverse,,https://doi.org/10.7910/DVN/27301,doi,10.7910,DVN/27301,2014-09-24
restat,dataverse,,https://doi.org/10.7910/DVN/LK5Z6Z,doi,10.7910,DVN/LK5Z6Z,2013-08-14
restat,dataverse,,https://doi.org/10.7910/DVN/27665,doi,10.7910,DVN/27665,2014-10-28
restat,dataverse,,https://doi.org/10.7910/DVN/AWBBBD,doi,10.7910,DVN/AWBBBD,2012-05-14
restat,dataverse,,https://doi.org/10.7910/DVN/YWGKFQ,doi,10.7910,DVN/YWGKFQ,2012-09-21
restat,dataverse,,https://doi.org/10.7910/DVN/HR2Z6R,doi,10.7910,DVN/HR2Z6R,2012-01-17
restat,dataverse,,https://doi.org/10.7910/DVN/CQ708D,doi,10.7910,DVN/CQ708D,2024-10-08
restat,dataverse,,https://doi.org/10.7910/DVN/BEW1GO,doi,10.7910,DVN/BEW1GO,2024-10-07
restat,dataverse,,https://doi.org/10.7910/DVN/F7M8UX,doi,10.7910,DVN/F7M8UX,2024-12-10
restat,dataverse,,https://doi.org/10.7910/DVN/UXN4VF,doi,10.7910,DVN/UXN4VF,2024-12-16
restat,dataverse,,https://doi.org/10.7910/DVN/XLJGUI,doi,10.7910,DVN/XLJGUI,2024-09-17
restat,dataverse,,https://doi.org/10.7910/DVN/V5VKRG,doi,10.7910,DVN/V5VKRG,2024-11-20
restat,dataverse,,https://doi.org/10.7910/DVN/9M3TTL,doi,10.7910,DVN/9M3TTL,2025-03-10
restat,dataverse,,https://doi.org/10.7910/DVN/BKKE6Z,doi,10.7910,DVN/BKKE6Z,2025-04-09
restat,dataverse,,https://doi.org/10.7910/DVN/RAVJMD,doi,10.7910,DVN/RAVJMD,2025-04-16
restat,dataverse,,https://doi.org/10.7910/DVN/XW4TQH,doi,10.7910,DVN/XW4TQH,2025-04-24
restat,dataverse,,https://doi.org/10.7910/DVN/SXRVYF,doi,10.7910,DVN/SXRVYF,2024-09-16
restat,dataverse,,https://doi.org/10.7910/DVN/TVLJFL,doi,10.7910,DVN/TVLJFL,2025-06-26
restat,dataverse,,https://doi.org/10.7910/DVN/RXZWK4,doi,10.7910,DVN/RXZWK4,2024-09-26
restat,dataverse,,https://doi.org/10.7910/DVN/73P3H5,doi,10.7910,DVN/73P3H5,2024-09-23
restat,dataverse,,https://doi.org/10.7910/DVN/JCNOHR,doi,10.7910,DVN/JCNOHR,2025-02-06
restat,dataverse,,https://doi.org/10.7910/DVN/WUT9AM,doi,10.7910,DVN/WUT9AM,2025-07-07
restat,dataverse,,https://doi.org/10.7910/DVN/NTYMVY,doi,10.7910,DVN/NTYMVY,2024-09-23
restat,dataverse,,https://doi.org/10.7910/DVN/GGJZMW,doi,10.7910,DVN/GGJZMW,2024-08-22
restat,dataverse,,https://doi.org/10.7910/DVN/WTO2V2,doi,10.7910,DVN/WTO2V2,2024-07-31
restat,dataverse,,https://doi.org/10.7910/DVN/81II8S,doi,10.7910,DVN/81II8S,2025-03-10
restat,dataverse,,https://doi.org/10.7910/DVN/E38EUS,doi,10.7910,DVN/E38EUS,2025-01-23
restat,dataverse,,https://doi.org/10.7910/DVN/4XZMHY,doi,10.7910,DVN/4XZMHY,2025-01-29
restat,dataverse,,https://doi.org/10.7910/DVN/HP9FIQ,doi,10.7910,DVN/HP9FIQ,2025-01-27
restat,dataverse,,https://doi.org/10.7910/DVN/TMGUPN,doi,10.7910,DVN/TMGUPN,2025-01-27
restat,dataverse,,https://doi.org/10.7910/DVN/RROWVW,doi,10.7910,DVN/RROWVW,2025-06-01
restat,dataverse,,https://doi.org/10.7910/DVN/RRSJZ4,doi,10.7910,DVN/RRSJZ4,2025-07-31
restat,dataverse,,https://doi.org/10.7910/DVN/H9FJHY,doi,10.7910,DVN/H9FJHY,2024-05-09
restat,dataverse,,https://doi.org/10.7910/DVN/MJ2WT0,doi,10.7910,DVN/MJ2WT0,2024-06-03
restat,dataverse,,https://doi.org/10.7910/DVN/ZF6NUJ,doi,10.7910,DVN/ZF6NUJ,2024-05-31
restat,dataverse,,https://doi.org/10.7910/DVN/GXUZ6X,doi,10.7910,DVN/GXUZ6X,2018-08-30
restat,dataverse,,https://doi.org/10.7910/DVN/BM54JY,doi,10.7910,DVN/BM54JY,2018-03-23
restat,dataverse,,https://doi.org/10.7910/DVN/E6HKJZ,doi,10.7910,DVN/E6HKJZ,2020-05-11
restat,dataverse,,https://doi.org/10.7910/DVN/CCZ82I,doi,10.7910,DVN/CCZ82I,2020-05-11
restat,dataverse,,https://doi.org/10.7910/DVN/BO2REL,doi,10.7910,DVN/BO2REL,2016-09-28
restat,dataverse,,https://doi.org/10.7910/DVN/OWKX5N,doi,10.7910,DVN/OWKX5N,2016-10-26
restat,dataverse,,https://doi.org/10.7910/DVN/EF9I1W,doi,10.7910,DVN/EF9I1W,2022-03-10
restat,dataverse,,https://doi.org/10.7910/DVN/CP3FYH,doi,10.7910,DVN/CP3FYH,2016-04-08
restat,dataverse,,https://doi.org/10.7910/DVN/GUMVSS,doi,10.7910,DVN/GUMVSS,2018-01-24
restat,dataverse,,https://doi.org/10.7910/DVN/XFJ5GW,doi,10.7910,DVN/XFJ5GW,2020-01-17
restat,dataverse,,https://doi.org/10.7910/DVN/3AXSLI,doi,10.7910,DVN/3AXSLI,2020-01-20
restat,dataverse,,https://doi.org/10.7910/DVN/FHJ86Q,doi,10.7910,DVN/FHJ86Q,2017-03-07
restat,dataverse,,https://doi.org/10.7910/DVN/4DLSI3,doi,10.7910,DVN/4DLSI3,2017-04-05
restat,dataverse,,https://doi.org/10.7910/DVN/IJH0GT,doi,10.7910,DVN/IJH0GT,2019-02-15
restat,dataverse,,https://doi.org/10.7910/DVN/5A69IZ,doi,10.7910,DVN/5A69IZ,2018-10-12
restat,dataverse,,https://doi.org/10.7910/DVN/GVOBTP,doi,10.7910,DVN/GVOBTP,2018-05-29
restat,dataverse,,https://doi.org/10.7910/DVN/CRESIS,doi,10.7910,DVN/CRESIS,2018-07-23
restat,dataverse,,https://doi.org/10.7910/DVN/YPFY0J,doi,10.7910,DVN/YPFY0J,2018-09-26
restat,dataverse,,https://doi.org/10.7910/DVN/JGTHXF,doi,10.7910,DVN/JGTHXF,2019-05-17
restat,dataverse,,https://doi.org/10.7910/DVN/UVUXDR,doi,10.7910,DVN/UVUXDR,2019-08-07
restat,dataverse,,https://doi.org/10.7910/DVN/OHR4Y6,doi,10.7910,DVN/OHR4Y6,2016-01-22
restat,dataverse,,https://doi.org/10.7910/DVN/MVF3YU,doi,10.7910,DVN/MVF3YU,2016-01-15
restat,dataverse,,https://doi.org/10.7910/DVN/GEI4YW,doi,10.7910,DVN/GEI4YW,2017-07-17
restat,dataverse,,https://doi.org/10.7910/DVN/X7RZTO,doi,10.7910,DVN/X7RZTO,2018-11-19
restat,dataverse,,https://doi.org/10.7910/DVN/8AGDN8,doi,10.7910,DVN/8AGDN8,2019-01-09
restat,dataverse,,https://doi.org/10.7910/DVN/YTEELK,doi,10.7910,DVN/YTEELK,2017-05-12
restat,dataverse,,https://doi.org/10.7910/DVN/FPJHJ2,doi,10.7910,DVN/FPJHJ2,2017-06-28
restat,dataverse,,https://doi.org/10.7910/DVN/QVNQL4,doi,10.7910,DVN/QVNQL4,2016-11-30
restat,dataverse,,https://doi.org/10.7910/DVN/OERHSC,doi,10.7910,DVN/OERHSC,2016-12-14
restat,dataverse,,https://doi.org/10.7910/DVN/DMJQCB,doi,10.7910,DVN/DMJQCB,2023-09-28
restat,dataverse,,https://doi.org/10.7910/DVN/M2KSXB,doi,10.7910,DVN/M2KSXB,2023-10-04
restat,dataverse,,https://doi.org/10.7910/DVN/750PNH,doi,10.7910,DVN/750PNH,2023-11-30
restat,dataverse,,https://doi.org/10.7910/DVN/R0WN9H,doi,10.7910,DVN/R0WN9H,2024-03-12
restat,dataverse,,https://doi.org/10.7910/DVN/2KHG2I,doi,10.7910,DVN/2KHG2I,2024-04-09
restat,dataverse,,https://doi.org/10.7910/DVN/9TWG7D,doi,10.7910,DVN/9TWG7D,2024-05-13
restat,dataverse,,https://doi.org/10.7910/DVN/0MO7D1,doi,10.7910,DVN/0MO7D1,2023-10-17
restat,dataverse,,https://doi.org/10.7910/DVN/MA31ZM,doi,10.7910,DVN/MA31ZM,2023-05-16
restat,dataverse,,https://doi.org/10.7910/DVN/JDWBWF,doi,10.7910,DVN/JDWBWF,2021-06-23
restat,dataverse,,https://doi.org/10.7910/DVN/U2HYDI,doi,10.7910,DVN/U2HYDI,2021-06-23
restat,dataverse,,https://doi.org/10.7910/DVN/S6HOGF,doi,10.7910,DVN/S6HOGF,2021-07-23
restat,dataverse,,https://doi.org/10.7910/DVN/JQXZET,doi,10.7910,DVN/JQXZET,2021-09-15
restat,dataverse,,https://doi.org/10.7910/DVN/GYTVXH,doi,10.7910,DVN/GYTVXH,2021-09-13
restat,dataverse,,https://doi.org/10.7910/DVN/WO0U6C,doi,10.7910,DVN/WO0U6C,2022-03-02
restat,dataverse,,https://doi.org/10.7910/DVN/YTOX8Q,doi,10.7910,DVN/YTOX8Q,2025-07-31
restat,dataverse,,https://doi.org/10.7910/DVN/HAGWN1,doi,10.7910,DVN/HAGWN1,2022-02-28
restat,dataverse,,https://doi.org/10.7910/DVN/XVGGNR,doi,10.7910,DVN/XVGGNR,2021-07-06
restat,dataverse,,https://doi.org/10.7910/DVN/UXSPYH,doi,10.7910,DVN/UXSPYH,2021-07-28
restat,dataverse,,https://doi.org/10.7910/DVN/LN0ELC,doi,10.7910,DVN/LN0ELC,2021-09-27
restat,dataverse,,https://doi.org/10.7910/DVN/Z9I0CL,doi,10.7910,DVN/Z9I0CL,2022-01-11
restat,dataverse,,https://doi.org/10.7910/DVN/XIHRVW,doi,10.7910,DVN/XIHRVW,2021-11-17
restat,dataverse,,https://doi.org/10.7910/DVN/KVSG8J,doi,10.7910,DVN/KVSG8J,2021-11-12
restat,dataverse,,https://doi.org/10.7910/DVN/7MBDYO,doi,10.7910,DVN/7MBDYO,2021-12-02
restat,dataverse,,https://doi.org/10.7910/DVN/SXOD39,doi,10.7910,DVN/SXOD39,2021-11-23
restat,dataverse,,https://doi.org/10.7910/DVN/DNF4QC,doi,10.7910,DVN/DNF4QC,2023-11-27
restat,dataverse,,https://doi.org/10.7910/DVN/JNPSYQ,doi,10.7910,DVN/JNPSYQ,2025-07-31
restat,dataverse,,https://doi.org/10.7910/DVN/W90WVL,doi,10.7910,DVN/W90WVL,2023-09-14
restat,dataverse,,https://doi.org/10.7910/DVN/8HNU55,doi,10.7910,DVN/8HNU55,2023-09-27
restat,dataverse,,https://doi.org/10.7910/DVN/UOIODS,doi,10.7910,DVN/UOIODS,2023-09-28
restat,dataverse,,https://doi.org/10.7910/DVN/E5D3F8,doi,10.7910,DVN/E5D3F8,2023-09-27
restat,dataverse,,https://doi.org/10.7910/DVN/FQQRJP,doi,10.7910,DVN/FQQRJP,2022-04-18
restat,dataverse,,https://doi.org/10.7910/DVN/MGYHRC,doi,10.7910,DVN/MGYHRC,2025-07-31
restat,dataverse,,https://doi.org/10.7910/DVN/HYIDT9,doi,10.7910,DVN/HYIDT9,2024-04-30
restat,dataverse,,https://doi.org/10.7910/DVN/FQEYSA,doi,10.7910,DVN/FQEYSA,2024-01-08
restat,dataverse,,https://doi.org/10.7910/DVN/8IPDGC,doi,10.7910,DVN/8IPDGC,2024-01-10
restat,dataverse,,https://doi.org/10.7910/DVN/G4HDCF,doi,10.7910,DVN/G4HDCF,2024-02-12
restat,dataverse,,https://doi.org/10.7910/DVN/G03ZJH,doi,10.7910,DVN/G03ZJH,2024-03-26
restat,dataverse,,https://doi.org/10.7910/DVN/QIF7JP,doi,10.7910,DVN/QIF7JP,2024-07-29
restat,dataverse,,https://doi.org/10.7910/DVN/N6F3WU,doi,10.7910,DVN/N6F3WU,2024-07-29
restat,dataverse,,https://doi.org/10.7910/DVN/MEWTDH,doi,10.7910,DVN/MEWTDH,2024-11-06
restat,dataverse,,https://doi.org/10.7910/DVN/8BF0QB,doi,10.7910,DVN/8BF0QB,2024-08-23
restat,dataverse,,https://doi.org/10.7910/DVN/NUDHEA,doi,10.7910,DVN/NUDHEA,2024-08-23
restat,dataverse,,https://doi.org/10.7910/DVN/5DASMW,doi,10.7910,DVN/5DASMW,2024-08-29
restat,dataverse,,https://doi.org/10.7910/DVN/GZ5ATX,doi,10.7910,DVN/GZ5ATX,2024-08-23
restat,dataverse,,https://doi.org/10.7910/DVN/N1PYRP,doi,10.7910,DVN/N1PYRP,2021-07-01
restat,dataverse,,https://doi.org/10.7910/DVN/L3WZXS,doi,10.7910,DVN/L3WZXS,2021-09-13
restat,dataverse,,https://doi.org/10.7910/DVN/OSJSWK,doi,10.7910,DVN/OSJSWK,2016-01-20
restat,dataverse,,https://doi.org/10.7910/DVN/PDHMHF,doi,10.7910,DVN/PDHMHF,2016-12-14
restat,dataverse,,https://doi.org/10.7910/DVN/39RCOG,doi,10.7910,DVN/39RCOG,2016-09-28
restat,dataverse,,https://doi.org/10.7910/DVN/ZKQPK7,doi,10.7910,DVN/ZKQPK7,2019-03-29
restat,dataverse,,https://doi.org/10.7910/DVN/M3EPPH,doi,10.7910,DVN/M3EPPH,2024-11-04
restat,dataverse,,https://doi.org/10.7910/DVN/I5MIIC,doi,10.7910,DVN/I5MIIC,2025-05-27
restat,dataverse,,https://doi.org/10.7910/DVN/C0VSJ0,doi,10.7910,DVN/C0VSJ0,2018-10-12
restat,dataverse,,https://doi.org/10.7910/DVN/WNHJV9,doi,10.7910,DVN/WNHJV9,2020-01-17
restat,dataverse,,https://doi.org/10.7910/DVN/ODIYMX,doi,10.7910,DVN/ODIYMX,2020-04-23
restat,dataverse,,https://doi.org/10.7910/DVN/4UN7CS,doi,10.7910,DVN/4UN7CS,2019-11-25
restat,dataverse,,https://doi.org/10.7910/DVN/Z3EESV,doi,10.7910,DVN/Z3EESV,2018-07-16
restat,dataverse,,https://doi.org/10.7910/DVN/RTQTZ4,doi,10.7910,DVN/RTQTZ4,2022-11-16
restat,dataverse,,https://doi.org/10.7910/DVN/ASXOBS,doi,10.7910,DVN/ASXOBS,2016-01-06
restat,dataverse,,https://doi.org/10.7910/DVN/TLSIUF,doi,10.7910,DVN/TLSIUF,2017-05-26
restat,dataverse,,https://doi.org/10.7910/DVN/BMOWRF,doi,10.7910,DVN/BMOWRF,2015-09-15
restat,dataverse,,https://doi.org/10.7910/DVN/9QM7KX,doi,10.7910,DVN/9QM7KX,2010-09-17
restat,dataverse,,https://doi.org/10.7910/DVN/HQIJNY,doi,10.7910,DVN/HQIJNY,2013-12-09
restat,dataverse,,https://doi.org/10.7910/DVN/25538,doi,10.7910,DVN/25538,2014-04-23
restat,dataverse,,https://doi.org/10.7910/DVN/26259,doi,10.7910,DVN/26259,2014-07-17
restat,dataverse,,https://doi.org/10.7910/DVN/AAKVGN,doi,10.7910,DVN/AAKVGN,2013-09-06
restat,dataverse,,https://doi.org/10.7910/DVN/28549,doi,10.7910,DVN/28549,2015-01-07
restat,dataverse,,https://doi.org/10.7910/DVN/C13ZBJ,doi,10.7910,DVN/C13ZBJ,2015-05-11
restat,dataverse,,https://doi.org/10.7910/DVN/HWTW20,doi,10.7910,DVN/HWTW20,2015-08-10
restat,dataverse,,https://doi.org/10.7910/DVN/HVONZL,doi,10.7910,DVN/HVONZL,2017-10-25
restat,dataverse,,https://doi.org/10.7910/DVN/NPQUVK,doi,10.7910,DVN/NPQUVK,2012-09-25
restat,dataverse,,https://doi.org/10.7910/DVN/27174,doi,10.7910,DVN/27174,2014-08-25
restat,dataverse,,https://doi.org/10.7910/DVN/28824,doi,10.7910,DVN/28824,2015-01-30
restat,dataverse,,https://doi.org/10.7910/DVN/JF6UVS,doi,10.7910,DVN/JF6UVS,2010-12-13
restat,dataverse,,https://doi.org/10.7910/DVN/27299,doi,10.7910,DVN/27299,2014-09-09
restat,dataverse,,https://doi.org/10.7910/DVN/UJNWFN,doi,10.7910,DVN/UJNWFN,2013-08-28
restat,dataverse,,https://doi.org/10.7910/DVN/27110,doi,10.7910,DVN/27110,2014-08-25
restat,dataverse,,https://doi.org/10.7910/DVN/27437,doi,10.7910,DVN/27437,2015-01-23
restat,dataverse,,https://doi.org/10.7910/DVN/VEHPPS,doi,10.7910,DVN/VEHPPS,2012-03-15
restat,dataverse,,https://doi.org/10.7910/DVN/GUMZTY,doi,10.7910,DVN/GUMZTY,2012-06-01
restat,dataverse,,https://doi.org/10.7910/DVN/DRY8IV,doi,10.7910,DVN/DRY8IV,2012-08-03
restat,dataverse,,https://doi.org/10.7910/DVN/U6Q9LR,doi,10.7910,DVN/U6Q9LR,2012-05-30
restat,dataverse,,https://doi.org/10.7910/DVN/27059,doi,10.7910,DVN/27059,2014-08-19
restat,dataverse,,https://doi.org/10.7910/DVN/SOLDNK,doi,10.7910,DVN/SOLDNK,2012-01-13
restat,dataverse,,https://doi.org/10.7910/DVN/DB5RXR,doi,10.7910,DVN/DB5RXR,2012-03-19
restat,dataverse,,https://doi.org/10.7910/DVN/NJCEDK,doi,10.7910,DVN/NJCEDK,2012-08-14
restat,dataverse,,https://doi.org/10.7910/DVN/DZI33N,doi,10.7910,DVN/DZI33N,2018-07-23
restat,dataverse,,https://doi.org/10.7910/DVN/YQDVSL,doi,10.7910,DVN/YQDVSL,2012-03-20
restat,dataverse,,https://doi.org/10.7910/DVN/25452,doi,10.7910,DVN/25452,2014-04-09
restat,dataverse,,https://doi.org/10.7910/DVN/ZVSJWQ,doi,10.7910,DVN/ZVSJWQ,2012-01-13
restat,dataverse,,https://doi.org/10.7910/DVN/27304,doi,10.7910,DVN/27304,2015-03-26
restat,dataverse,,https://doi.org/10.7910/DVN/27175,doi,10.7910,DVN/27175,2014-09-12
restat,dataverse,,https://doi.org/10.7910/DVN/27017,doi,10.7910,DVN/27017,2015-01-16
restat,dataverse,,https://doi.org/10.7910/DVN/8WEXYD,doi,10.7910,DVN/8WEXYD,2012-05-09
restat,dataverse,,https://doi.org/10.7910/DVN/26865,doi,10.7910,DVN/26865,2014-07-31
